3.939571278418980693e+00,-1.017200317163143186e+00,6.988559009691570623e-01,8.908993343144352428e-01,-6.052626501915832069e-01,-5.765026251418515768e-01,-1.488199566378080485e+00,2.198421860295661501e-02,6.188781002430555622e-01,4.607636844434406242e-01
-5.428245625897933913e+00,-5.838320608634537390e-01,1.536941235506105841e+00,2.462861732360581257e+00,-1.071876967152736171e-01,1.282969400665915582e+00,1.616528399281792705e+00,1.213602136925168384e+00,-3.802339440134674953e-01,3.633366332807275167e-02
-2.158638739025136033e+00,-1.745205145059845364e+00,-4.115033444986760935e-01,-9.905162007341912211e-01,4.220686734513524607e-01,-1.424331789145147631e-01,-3.254517047860458479e-01,2.234568077499146932e-01,-1.974426116746614071e-02,2.712310293496596712e-03
-4.620303535509140858e+00,-7.121884967827712964e-01,2.767721941186151446e-01,-5.191970278720028364e-01,3.260444925167915731e-01,2.214775108664840120e-01,1.601699919007208983e-01,-3.617841908380242666e-02,1.952744489922587923e-01,-7.579094573330791285e-02
-5.447278845259690527e+00,-3.970317465146954716e-01,4.191598394405177785e+00,2.646974226758409543e+00,-1.228395142132870488e+00,2.011227405444425020e+00,1.540475653165444436e+00,-3.439156966145139993e+00,3.991181600324191336e+00,-5.259517118382691647e-01
-1.828594291947230444e+00,2.651575097594827568e+00,-9.297720744766222456e-01,-1.653916847917606125e-01,1.078982660199699462e+00,7.277549972886258045e-01,9.837560059991071748e-01,-1.557835185225034114e-01,-5.694117680233665713e-01,1.823534782594889159e-01
-3.811703151422081159e+00,7.900469979425935874e-01,9.356893264626736650e-01,-6.511856575157004556e-01,-2.390225871921555001e+00,-6.669704719572958629e-01,6.559912703329146000e-02,1.855065559046533696e+00,2.544727745348630554e-01,4.916101610835749702e-01
-8.955153173713040760e-01,8.725661807681548421e-01,2.392602241037682376e+00,-2.616999022333919567e-01,1.294057131303623542e+00,-2.405176548151903848e-01,-8.616865638301619557e-01,1.286922263965320501e-01,-6.028997472450123990e-02,-1.174377299032949296e+00
-8.369787692752852504e-01,-2.098638110965652004e+00,1.321151618109337011e+00,3.321621324982949819e+00,-9.577863578409077094e-01,1.258619466515104479e+00,-5.038870733232733157e-01,7.422970419791435903e-01,-5.845237227025585902e-01,6.693082748403789140e-02
-1.185030257413547172e+00,2.615206653596732878e+00,-6.011023042470395317e-02,-8.242808810680390952e-01,2.872079264037838420e-01,3.790232722535308296e-01,5.986181260234818557e-01,-1.005067756957584713e-01,-3.335358074194385569e-01,-1.156870431001549016e-01
-3.194680262265264137e+00,-9.160055492509003860e-01,2.067460256748832326e-01,-1.007009506350729389e+00,-6.840474750391595249e-01,-3.602634966624042034e-01,-9.079793227644226139e-01,1.513187279964972320e-01,-7.752139715250613849e-02,-4.352618354485931484e-01
-1.221202145836843389e+00,-1.738322095466363848e+00,3.280947259487312917e-01,2.017340624459742493e+00,4.076966139267297340e-01,5.039458722540159918e-01,-3.722000714948209277e-01,-4.696591320810578063e-01,-6.347888972861449597e-01,3.523727934105680970e-01
1.291924881798059754e+00,7.084951930630760231e+00,4.319561184032160384e+00,-6.206751113131795533e-02,2.362537525443672681e+00,-1.805118782316168791e-01,4.068300585473698106e-01,7.707343653642126924e-01,1.344877649723367874e+00,6.973938922256486261e-01
2.955691224215643231e+00,3.412033792328195592e+00,-9.565892400896576220e-01,1.485398047821910650e+00,-1.499241378899600186e+00,-5.079180818593972413e-01,1.213612532415973416e-01,1.588393388358810554e-01,-2.611072154065302020e-01,7.623463844313241866e-01
1.122575595023856287e+00,2.562749224253108249e+00,-1.499755621266278149e+00,-1.807081542749894743e+00,3.926065858715432455e+00,-4.605584867398938159e-02,9.205170158886889498e-01,6.754879134043264566e-01,2.879443094388620672e-01,-6.846890970176749969e-01
-3.029908005225632639e+00,-2.115660232048980127e+00,-3.781270321252830913e-01,-3.201581443138206140e-01,1.517232718268278324e+00,3.077073867813621133e-01,5.450920293093456381e-01,-1.540953003924967479e-01,6.666640358753174456e-02,-2.012148224195072499e-01
-2.146305227050373521e+00,-5.748102137705976000e-01,3.780154544621667778e-01,-3.395239106528102346e-01,2.839407900227436166e+00,-2.820808375657319345e-01,-9.826872410595970109e-02,4.877702481329934669e-02,4.800502541931311318e-01,-2.308628647696496228e-01
2.107342461476620521e+00,2.325772575324402958e+00,1.185872073260296755e+00,-1.772013471707792887e+00,-2.294943362919616425e-01,3.503938035623591629e-01,2.429046114597993578e-01,-3.588169147311675022e-01,6.045775382092051231e-01,5.218697470438795998e-03
-2.748426838124514937e+00,-9.140922376255818937e-01,-3.304972469978467164e-01,-3.818341685358386806e-01,4.578667554517694138e-01,1.206411886175968506e+00,-3.143565599167775226e-01,-1.712863010676701075e-02,-4.177120522457138940e-01,2.561230930370307912e-01
-1.862381102827453949e+00,-1.076079773040757859e+00,4.393027810076473583e-01,1.279028203409352971e+00,-1.431471601778492586e-01,-5.178220165422363352e-02,-9.540182472896940880e-02,1.700756376396819064e-02,-1.784610040582876866e-01,-1.375053243989429741e-01
-7.970422582705869452e-01,-3.426058542331394285e+00,1.052013495468883814e-01,1.303665849641622687e+00,1.062859906226977791e-01,-6.308213847595018908e-01,-2.996255570290533576e-01,1.994827603581873499e-01,2.646972371630325060e-01,4.524922420665482559e-01
-3.176323876812321423e-01,-5.132166867500790319e-01,-1.293277690424477822e+00,-1.301304238986709993e+00,1.679412565716718042e+00,1.034145579204943211e+00,2.084257053422487391e-02,-1.996896803459127442e-02,-3.819447303267356486e-01,8.954863125254927669e-02
-2.647936839613996174e+00,-1.442778356991363253e-01,-3.052567145535269866e-01,-1.699288557097878086e-02,-1.305977146481894224e-01,1.179300870507545285e-01,7.294946370555116522e-01,-2.737098024312561995e-01,-3.454361362974565641e-01,4.829662097567627987e-01
-1.107742336571029496e+00,-4.604726560818929726e-01,-4.952547481399785512e-01,-2.120981885732106331e+00,-5.802810778119608104e-01,-2.690793848579518532e-01,-6.162887876211707860e-01,-4.281231380857719593e-01,3.779148863934921332e-01,-3.302644998129668497e-01
-5.395281400671991801e-01,6.993988534129136347e-01,-5.435702492015505038e-01,-6.574392058464354968e-04,-1.940564125734591250e-01,-5.597666505058435105e-01,1.258529055396122587e-01,-2.246448423352477852e-01,2.196835129282568022e-01,-1.033513111222895964e-01
-2.845572032496368475e+00,-4.020844169759645870e-01,-1.070770380171096825e+00,1.731766921558224315e+00,-4.012890347320624551e-01,-6.106102625578044840e-01,1.826290977824052142e-01,-2.676612095434011129e-01,1.259800292167402858e-01,-1.423007257772165302e-01
-2.432119311872544820e+00,3.301426636243003365e+00,-1.698240477693384598e+00,-1.328554565433165635e+00,-7.656526213253810331e-01,-1.532459730265334441e+00,5.323778947852718657e-01,2.513094715938661849e-01,-4.880404980054320885e-01,-5.664194690479095184e-01
1.414610778668338176e+00,-1.240828600524515268e+00,4.509291320147519877e-01,-4.900290130133616584e-01,-5.423061981316876778e-01,-1.928067055709002942e-01,5.520886533057951517e-01,-3.131634786946190796e-01,3.547700927259318099e-02,3.158223941819112146e-01
3.774414205693882529e+00,-1.013733557449349343e+00,3.982875849604065599e-01,-1.513167370751717478e+00,2.208890063530632164e-01,-1.027987333285452110e+00,4.733377761091039360e-01,-2.115181787142665637e-02,2.997440414869164127e-01,6.469979515694310734e-01
2.263280237163982633e+00,2.389268478119214834e+00,-1.057542890278794667e+00,2.007081826835850902e-01,-1.455920513939580552e+00,-1.224685730545212792e+00,9.050158407095345581e-01,-5.484785447586081331e-01,-4.061032213640449751e-01,8.226096067094956776e-01
1.123132944761155771e+00,1.199029740920127152e+00,-6.847413867044063185e-01,1.649633460846035238e+00,1.218205009979473896e+00,2.945882006241653528e-01,3.364810493929232815e-01,1.011842849415283130e+00,9.149059898680799233e-03,3.436970325316445196e-01
-1.136822772459771258e+00,-1.769543587421043562e-01,-6.336945988988929024e-01,-1.482347044712157835e+00,-6.457299840982314576e-01,1.243597312744682548e-01,-1.198542029790142127e+00,1.146370416624118427e-01,-5.420048176420210195e-01,-1.178370053814188217e-01
2.952477609212734055e+00,1.282891372777344996e+00,-2.226374166048540104e+00,-2.815401175554443469e+00,-3.380461480326998336e-01,-2.718733665329692295e-01,-1.524461535675425139e-01,-1.148706330946156040e+00,4.350110288271387682e-01,-3.449808833837559874e-01
-1.297019389610105433e+00,4.749432411423549216e-01,2.542652680020521139e+00,1.037986581140995845e+00,1.775176205854285261e+00,8.071673307364523042e-01,7.439070103173127668e-01,1.705606616795526664e-01,5.370119635072233555e-01,1.619878878545124579e-01
4.742150386721843525e+00,-2.317075850099102663e+00,-9.466793385560871021e-01,-4.690569582490376477e-01,-1.060935769777846982e+00,-1.348357074212037654e-01,-1.869158502160422064e-01,2.152182909925511312e-01,1.745523872706133961e-01,3.411292967287349320e-01
-2.493414744129089922e+00,-6.755356704217539976e-01,-1.580669627709927250e+00,-1.097057437098740013e-01,4.774792314397720561e-01,1.993532883438627890e-01,2.195139203509974546e-01,2.395875452263097546e-02,2.329278871190916186e-02,-6.285764832913762756e-01
-1.380244102074954071e+00,6.554443047782313458e-01,1.194812523119634484e+00,-5.477588003733522420e-02,8.998489382127401459e-01,1.020011971176717269e+00,6.329503820666715352e-02,1.801963620863097637e-01,-4.263841420131011528e-01,-3.592364802839133620e-01
-4.633160762399083588e+00,-7.395294310417753758e-01,1.559617399427572382e+00,9.634758815145844091e-01,-8.688347114008003746e-01,7.118885225292386210e-01,4.940799712456123705e-01,1.213548688169680423e+00,3.156478294773553683e-01,1.295707035572755406e-01
-2.883125475387245285e+00,3.465665734676020016e-01,1.210765113491926392e+00,1.127593013127650368e+00,-1.413310146523348187e+00,1.982737049592542711e+00,-3.924131260110360619e-01,-4.601152919203147507e-01,2.355807750252611465e-01,8.958851507420213800e-02
7.935481776077692173e-02,-3.433133890989321202e+00,2.497940154799262735e-01,-4.158597739537724935e-01,4.221488225333061561e-01,-1.696850731501226561e-01,-1.950136523608894557e+00,5.210302250560718829e-01,3.878464147591662720e-03,-5.299490879745957783e-02
-1.473046092995277556e+00,-1.120606930379402399e+00,-4.092297001738994244e-01,1.606206923527348396e+00,3.408115092916596534e-01,3.545999262991991197e-01,-4.675178304918614081e-01,-6.861148736597366682e-01,-6.012967505981431371e-01,-1.182139095745471519e-01
-3.970940108412090996e+00,1.184197435124543452e+00,1.885608990446551447e-01,-9.395481140456399816e-01,-8.547129200592267217e-01,-6.542631279373153363e-01,-3.870637880005562970e-01,1.470754509361895890e+00,-1.984819232320157445e-01,-1.068181885517256319e-01
7.254062260413293828e+00,1.949535449592422198e+00,-2.860415418271956001e-01,-2.127816944090845652e+00,-2.284558252753936092e+00,1.402683169704495914e+00,4.947770427263224469e-01,-1.402921337576377381e+00,-1.813224904770070145e+00,1.679603015704479452e+00
-3.758624077831556054e+00,-1.969093633202748106e-01,-9.462447205356291358e-01,-8.532414092335928180e-01,1.360543475805665370e+00,7.790456834968398359e-02,1.238371119203840465e+00,1.927617132211069950e-01,1.302004735021683457e-01,3.196972842912182422e-01
-3.274769375108170344e+00,-3.082712998178730235e+00,1.906554142153282783e-01,-6.623762783867794823e-01,3.093660617117474643e-01,5.992993091547366147e-01,-2.137992417800816392e-01,-4.599228718105995845e-02,-1.107445231193956853e-01,3.730566139300245387e-01
-9.949598902469469763e-01,5.690338365878244709e+00,1.272232067659397003e+00,1.996208727398163241e+00,7.560941348191727585e-01,-1.302188247969337631e+00,7.473160844951821924e-02,1.648020284917306899e+00,-1.091210198389904518e+00,8.083075240375381387e-01
9.266714654148991315e+00,1.996539428078301759e+00,1.971165122822623017e+00,1.386912393405004940e+00,8.342675547155457005e-01,4.310034310266842361e+00,5.745811646745291323e-01,1.680343891594727079e+00,1.399668710082310474e-01,-1.475228210597635314e+00
-2.556261685923790772e+00,-1.057443167163418352e+00,-1.180355477112600582e+00,-8.091428649417494734e-01,2.707282103716889265e-01,1.658245186739930599e+00,3.167334585522845608e-02,3.474555101796444334e-01,-3.194198279924652661e-01,4.647464118735220584e-01
5.080335268182309960e+00,-1.286443321184668198e+00,-1.686594031980644726e+00,1.450332418083869923e+00,-2.315581478953439853e-01,-1.266705091350472712e+00,-1.512772770650752108e-01,6.936085096547216500e-01,-2.215297204097672890e-01,4.139746675199413306e-01
5.010850006018326752e+00,-2.825484823126507727e+00,7.116416290398607236e-01,-1.413453502206101775e-01,-3.893142886250220425e-01,2.688308483134843607e-01,4.197304141651781451e-01,2.683714292660530631e-01,-5.972534487076331944e-01,7.983059961110499092e-01
-3.023023753449284534e+00,-8.372421835961099679e-02,6.685480084492017028e-01,-3.999643264924652719e-01,6.901911284844443051e-01,-5.501691660745475776e-01,6.703589031249610475e-01,2.581775195924717603e-01,2.208325420332881706e-01,-6.704561742255079615e-01
-3.316109600318835948e+00,-5.012447651734559528e-01,-1.981139207965907645e-01,6.085953704821867039e-01,-3.798207217401678437e-01,-1.005395576856577683e-01,3.707547225067719388e-01,7.010183236300489007e-01,2.769001569886149206e-01,2.088886068201244173e-01
-8.612011733040971784e-01,9.269040752961525964e-01,-9.137003751913728156e-01,-9.793577421184823661e-01,-7.978190328335958981e-01,1.142706980166160902e+00,-5.102715096773269288e-01,1.150939063744074842e+00,9.736945153121048802e-02,-1.447883599999690192e-02
-5.372756858169969174e-01,-8.290834044801496105e-01,-2.235345712652052619e+00,2.222444665500486138e+00,-7.108997191816393557e-02,-9.793087970108992069e-02,1.827531306338723294e-01,1.800035432268031477e-01,-6.158311261723468100e-01,-9.584538664911497474e-02
-2.588744936319207657e+00,2.382572441190902612e+00,-3.764139874818041298e-02,-4.786731948096499267e-01,2.083603018853348032e-01,-5.379885777849293671e-01,-1.387167550678758687e-01,1.012042778366582851e+00,2.665398322677592358e-01,1.440224784158021798e-01
-3.391913482950550396e+00,1.814950876775245581e+00,2.760306522555097786e+00,1.056082589350578749e+00,-8.545518354289249885e-01,3.614130669108340244e-01,-3.716783566048579290e-01,3.168191341803580086e-01,1.814768344333890504e-01,-5.411290514597388857e-01
-1.147572209222587958e+00,4.129865350959500248e+00,-4.999427029432720326e-01,-1.118952582700107001e+00,-1.488809618946943303e+00,-1.694729623003076835e+00,4.331333129644477503e-02,3.899688899900220496e-01,3.649402421685240538e-01,1.279801910356210826e+00
-4.561221386754502838e+00,-2.478092491531811437e-01,1.562511094282397206e+00,-1.462630824243431049e-01,-2.155953500974480352e+00,1.404953969438995642e+00,1.665327322017560452e-01,-9.680061742433793137e-02,8.797095792683475857e-01,1.092067034928111552e-01
3.067340764764979522e+00,4.049552321798166155e+00,-3.122709718750740659e+00,3.569944694894900405e-01,-8.147360275450861167e-01,1.312336283253027203e+00,2.134252467708913859e+00,3.732909170275905408e-01,-1.035870757197227265e-01,4.812005977766919407e-01
-1.230025080030677787e+00,3.594694148232595587e+00,1.678274141546363341e+00,3.908481558711143777e-02,-6.334384088543506541e-01,-1.206973594817276618e+00,-6.045730976448042415e-02,-6.382312132646222880e-01,1.831750278978477864e-01,4.413766269992176472e-01
-2.813840615642612342e+00,-4.431901368723841772e-01,-4.891092240184576889e-01,-6.456886769985372698e-01,-1.011613832020716641e+00,-2.589327680173671431e-01,-4.428180606405888731e-01,-8.348396837456160957e-02,-4.069178419694612081e-02,-2.175524369726366258e-01
-3.384002382248548990e+00,1.617715288898762926e+00,2.641925617031227969e+00,-1.223628715185306470e+00,-1.066656800936407468e+00,-1.095080225673675800e+00,-1.365887872276146719e+00,4.303397424583049746e-01,1.084294212993326401e+00,-2.171511518334955648e-01
-3.202275452002321110e+00,2.504849803396398955e-01,-5.666549457402634271e-01,-4.839716846534810601e-01,2.434170227399526029e-02,1.544188011164603802e+00,1.696930773780545576e-01,-3.433831863757226821e-01,-4.266253872354016652e-01,3.660283758161191336e-01
-3.964580487953337951e+00,-1.355684125544255325e+00,3.232242661799339611e+00,1.221235431423852574e-01,-1.077580132914633532e-01,9.372114098182035002e-01,-2.454153514020864513e-01,-4.010072554417529189e-01,1.330617280020867543e+00,-7.292441604672620370e-01
2.302554726800563945e+00,1.044200996608456222e+00,-2.064574481935852024e+00,8.146476066282188899e-01,-2.958505305375249139e-01,4.228429667791069879e-01,6.913285700932462197e-01,-7.926513835735231606e-01,-6.900452906819101728e-02,-2.725352897594721102e-03
-1.390714690792846930e+00,-1.517561593134539422e+00,2.828820513553487181e-01,8.254246513433357579e-01,1.855554646138142527e-01,-5.186691006430508288e-01,-9.154654317513135631e-01,-7.957663575479121398e-01,6.884735563003875347e-01,-6.831597039358501267e-01
5.050103383526352907e+00,-1.535714373827339552e+00,-1.972383962041362571e+00,9.489910099410098221e-02,-1.531035089192176235e+00,-8.787239542864382358e-01,8.441314964583549463e-01,3.199618436349235817e-01,-4.973618479226536992e-01,4.266029401383584219e-01
4.568574201932258383e+00,1.446973660208849877e+00,-2.484777225638014730e+00,2.488913110788790184e-01,-1.300838037149688597e+00,-7.261330481563409434e-01,4.610600149485196142e-01,-3.584378819835623564e-01,-6.905091246815093023e-03,4.209101496087219174e-01
-2.178650419636591451e+00,5.443702953699071020e-03,-4.479701113961956360e-01,-1.745760455300656572e-02,-8.976218155183500746e-01,1.816246100545798603e+00,-3.592845971419904028e-01,-1.063283557117213410e-02,-1.043964300375339188e-01,2.125761595965204309e-01
-2.668917192408562844e+00,2.358526469268424464e+00,3.665419458275958609e-01,1.716918419056686629e+00,-1.635511554826444058e+00,-1.236297446123014288e+00,1.443729099860272813e-01,6.754415965527579835e-02,3.932811393716162396e-01,3.329137373326910426e-02
7.721687567142174302e+00,-3.014025259861276673e+00,1.299214365892694234e+00,-6.620612055457379963e-01,9.379268135568293863e-01,-1.988512915721880603e-01,1.656177359235450508e+00,3.413475664553162758e-01,6.635827387116259857e-01,-2.222427363160669467e-01
-2.731915502606391488e+00,-1.010330382325107967e+00,8.380754709721234263e-01,1.188405417225588456e+00,4.776191989865091747e-02,4.243142728758115267e-01,3.504293605891375396e-01,6.686755348326650639e-01,2.641045177200259109e-01,5.365134588439679497e-01
-4.739683394041324327e+00,-4.871887342251750574e-01,1.040149998337811299e+00,-1.740977828332128219e+00,5.384809146405590274e-01,1.115258967406383528e+00,2.131953656375908390e-01,-5.771691493142880880e-01,7.607848576426455844e-01,-8.597699607744259120e-01
-2.840819576374337352e+00,-8.848419195342236421e-01,-8.200049163955333009e-01,1.740501647477204372e+00,1.371642231573430015e-01,4.780717615294192632e-03,6.922359883021556026e-01,5.639673774228335379e-01,-2.520390480360051172e-02,1.567621118194591212e-01
-1.079988564085782921e+00,1.019205561846620478e+00,-7.837155444543671967e-01,-8.771698989707897853e-01,-1.602658393371088508e+00,-1.766446417653520784e-01,1.256181032802724806e-01,-5.392507782902162816e-01,-5.831873548452567446e-01,6.989120228331182627e-01
-1.076908304909013125e+00,-1.361345912923454193e+00,-5.416141342431407546e-01,-2.020747027498843718e+00,2.886755033282537020e-01,1.748874951745914563e-01,-1.231763753755240470e-01,-3.955474802040266358e-01,-2.442953670923722898e-01,-1.894076164470643586e-01
-3.425217630141145886e+00,-1.181452712671908767e+00,3.278221106924554817e+00,5.027057017997425881e+00,-1.565087433852402343e+00,4.575777127285316492e-01,9.550179273939046753e-01,-7.375669643507573037e-01,1.882580760139828779e+00,5.295755207289798427e-01
-2.932970331191330882e+00,-5.622167603794872015e-01,-5.715031805621538785e-01,4.841738750979256434e-01,4.492670314096119388e-01,-6.450071855211111371e-01,6.999602847513265447e-01,-2.338053417100564302e-01,4.637861550873070837e-01,-5.089214604750355031e-01
6.896740930302278638e-01,4.869794407488944321e-01,-5.359594959199961428e-01,1.868740226208198463e+00,4.372159741258321852e-01,-6.793852207519406328e-01,-8.467898072266833998e-01,-1.251881076927574110e+00,4.824993785900368731e-02,-2.794374121054115853e-02
2.909215070410067216e+00,6.271942297312481651e-01,-7.345278881940209281e-01,-5.917820483001927645e-01,4.805871947524822940e-01,-1.007395890399408911e+00,-8.965465626629978146e-01,6.012022506430053648e-02,-6.592716161641607453e-01,-8.635706533066853652e-01
9.616876567818922084e+00,-5.590059305927611355e+00,-9.286600607964001775e-01,-2.312661924521734191e-01,-8.738195533863311881e-02,-8.866140378056425186e-01,-8.629252063715605603e-01,-6.189171899209958694e-01,2.248902041307627719e+00,8.169775248790692723e-01
-2.358530231316455783e+00,1.081010420197709987e+00,-6.507396214455584138e-01,-1.828189121191617916e+00,1.087500142487487720e+00,-2.096581149146520828e-01,9.827581189140047746e-01,-2.378380712387363483e-01,7.185370441584312262e-01,8.062240172530239501e-01
-2.832125947588796322e+00,-2.770509180162969542e+00,5.752270547693169034e-01,-7.231300532826757665e-01,1.317924187946347026e+00,-3.380293331049205041e-01,2.296881036755276939e-01,-4.920499352442520569e-01,-2.618973026619046338e-02,-4.976762377419882144e-01
4.269405275958122914e+00,-5.076966276096615438e+00,-9.660391137536927797e-01,9.426716560386205757e-01,-8.828074772096038136e-02,-8.018039120215982862e-01,-1.545374668029299847e-01,1.567423622128902849e-01,3.636049606627111963e-01,1.152038818841701229e+00
-1.616160738228113347e+00,-1.196586777989670225e-01,-1.465112056524486839e-01,7.054824620244483369e-02,4.916239226792603056e-01,-1.003571299164215835e+00,4.343041643633919757e-01,-1.848365498140065177e-01,1.760655740256650004e-01,2.114971273663158735e-01
-3.157174543594099880e+00,-1.770163208473714445e+00,1.105170122679086792e-01,-1.872301491081438188e-02,1.029757547672062457e-01,-5.263583821583461830e-01,1.337105099417503495e-01,-2.853908658254666886e-01,8.513823577075589899e-01,4.387671359518741099e-02
1.888480879329873519e+00,-4.320726602713172326e+00,2.621132067916892572e-01,-7.776017885844073163e-01,2.839081684214275203e-01,1.596032845995604799e+00,-8.354366783139610675e-01,1.693854481325113293e-01,-3.493550985156259614e-01,6.260461096640430601e-01
-3.458159955124616491e+00,-2.541964889138421668e+00,-3.007619875546062305e-02,3.179154765398803373e-01,5.399689409629325754e-01,9.203889710423011905e-02,1.974618536949106218e-01,-5.092508051635331601e-01,5.406748147306077862e-02,1.824207694871620711e-01
2.550387870206431540e+00,3.976988026363463824e+00,-3.062340526557319809e+00,-9.784099513373993862e-01,-1.201411328847332260e+00,-2.062738292963296194e-01,5.568879176571982503e-01,-7.186282058845032406e-02,3.619218971391950923e-01,-2.908890700678434804e-01
-2.028326414875995187e+00,3.730892389518583929e+00,3.688939521628886720e+00,-1.914338271805678282e+00,1.663115152937976404e+00,-2.140484848454079270e+00,-1.156944636066628229e+00,1.696325768515762222e+00,-5.435826281056034270e-01,-1.339273140185335498e+00
5.519992452344513190e+00,-1.258883468279316242e-01,-1.821460428516522789e+00,-1.517389732379016420e+00,1.040731078968629569e-01,6.137662995517406683e-01,-6.329621502441168390e-01,6.368241723773456764e-01,9.072412307630614570e-02,-1.002549231789784168e+00
-2.353225542118773994e+00,-6.364933196016654415e-01,-1.448815410660174718e+00,-2.130108904391727620e+00,9.000450260363180854e-01,-7.020875767151345537e-01,5.899925886946364439e-01,7.407925689700285699e-02,7.145229398167028956e-01,-4.848237579399894415e-01
-1.863643782127685888e+00,-3.008229406454727251e+00,-1.051826129460602166e+00,1.001443495783966853e+00,1.163442144492963015e+00,1.231213053085882247e-01,1.337082079503101872e-01,-2.055432112855594684e-01,2.089096188074410498e-01,3.166842012350924995e-01
-3.263957115011191679e+00,5.130565706068992426e-01,-9.041114095551133767e-01,-8.459421797877991755e-01,-7.682596286522428430e-01,-7.726328693593784713e-01,-1.093925950421758414e-01,8.783619921814005416e-01,1.800830499272315990e-02,3.936477327907585977e-01
3.837927032498941737e-01,2.920517556642760471e-01,-1.091515359532987173e+00,-9.775915393361551686e-01,6.013088204240849555e-01,6.552336463340068251e-01,2.142216953184017947e-01,-2.812817481184624047e-01,-2.665933096542063008e-01,-1.798132072566817341e-01
3.029911260402534667e-01,-1.502373726812663346e+00,-9.232460962490428580e-01,6.874835265784832172e-01,-3.745885061173253594e-01,-8.514853664906516517e-01,5.624855536081948409e-02,-8.654545644134661875e-02,-9.629272862740508032e-02,-2.312952770586116091e-01
-2.063902557488763723e+00,1.641703477161854385e-01,-1.485769924825156574e+00,-1.207320596845311567e+00,-2.334614286094367774e-01,-6.125771535412262159e-01,2.976610740178031733e-01,-1.466446353172457528e-01,-8.270367952310145321e-02,-3.662096515717091494e-01
-3.776945075546684460e+00,5.722902552523861930e-01,9.449951828795217779e-01,5.684151003164352733e-01,-5.742733252547710388e-02,-1.905135098627467327e-01,4.846654393582575104e-01,1.370025807508344906e-01,-2.200869245845657740e-01,-1.211239515002101585e-01
